title,media_type,imdb_link,credits_count,snl_alums,cast_count,genres,stars,num_episodes,principal_people,production_companies
Random Play,"['TV Series', '19991999']",https://www.imdb.com/title/tt0209270/,3,"['Nancy Carell', 'Stephen Colbert', 'Laura Kightlinger']",3,"['Comedy', 'Music']","['Michael Ian Black', 'Michael Showalter', 'David Wain', 'Nancy Carell', 'Jim Gaffigan', 'Jerry Minor', 'Jason Nash', 'Paul Greenberg', 'Jackie Harris Greenberg', 'Mark Rivers', 'Stephen Colbert', 'Danica McKellar', 'Bryan Callen', 'Laura Kightlinger', 'Jeffrey Ross', 'Craig Anton', 'Kyle Dunnigan', 'John Bush']",3,"['Michael Ian Black', 'Michael Showalter', 'David Wain', 'Michael Ian Black', 'Michael Showalter', 'David Wain']",
Speechless,"['TV Series', '2016–20192016–2019', 'TV-PGTV-PG', '30m']",https://www.imdb.com/title/tt5592146/,2,"['Michaela Watkins', 'Liz Cackowski']",2,['Comedy'],"['Minnie Driver', 'John Ross Bowie', 'Cedric Yarbrough', 'Mason Cook', 'Micah Fowler', 'Kyla Kenedy', 'Marin Hinkle', 'Jonathan Slavin', 'Sedona James', 'Liz Cackowski', 'Kayla Maisonet', 'Sarah Chalke', 'Karly Rothenberg', 'Jay Chandrasekhar', 'Lukita Maxwell', 'Christian Lees', 'Lance Lim', 'Cole Massie']",63,"['Scott Silveri', 'Minnie Driver', 'John Ross Bowie', 'Cedric Yarbrough', 'Scott Silveri', 'Minnie Driver', 'John Ross Bowie', 'Cedric Yarbrough']","['Silver and Gold Productions', 'The Detective Agency', 'ABC Signature', '']"
Punching Henry,"['20162016', 'Not RatedNot Rated', '1h 35m']",https://www.imdb.com/title/tt4283414/,2,"['Michaela Watkins', 'Sarah Silverman']",2,['Comedy'],"['Henry Phillips', 'Tig Notaro', 'J.K. Simmons', 'Mark Cohen', 'Sarah Silverman', 'Ellen Ratner', 'Mike Judge', 'Jim Jefferies', 'Stephanie Allynne', 'Clifton Collins Jr.', 'Michaela Watkins', 'Derek Waters', 'Doug Stanhope', 'Wayne Federman', 'Ashley Johnson', 'Al Madrigal', 'Myq Kaplan', 'Matt Kirshen']",0,"['Gregori Viens', 'Henry Phillips', 'Gregori Viens', 'Henry Phillips', 'Tig Notaro', 'J.K. Simmons', 'Gregori Viens', 'Henry Phillips', 'Gregori Viens', 'Henry Phillips', 'Tig Notaro', 'J.K. Simmons']","['Permut Presentations', 'Kandoo Films', ""Lola's Productions"", '']"
Bent,"['TV Mini Series', '20122012', '30m']",https://www.imdb.com/title/tt1839417/,2,"['Michaela Watkins', 'J.B. Smoove']",2,['Comedy'],"['Amanda Peet', 'David Walton', 'Margo Harshman', 'Joey King', 'Jeffrey Tambor', 'J.B. Smoove', 'Jesse Plemons', 'Pasha D. Lychnikoff', 'Matt Letscher', 'Marcia Gay Harden', 'Diora Baird', 'Michaela Watkins', 'Bob Clendenin', 'Susan Park', 'Joel Brooks', 'Tim Haldeman', 'Larry Miller', 'Dorian Brown Pham']",6,"['Tad Quill', 'Amanda Peet', 'David Walton', 'Margo Harshman', 'Tad Quill', 'Amanda Peet', 'David Walton', 'Margo Harshman']","['Quill Entertainment', 'Universal Television', '']"
Home for Actresses,"['Video', '20112011', '5m']",https://www.imdb.com/title/tt2132347/,2,"['Michaela Watkins', 'Casey Wilson']",2,"['Short', 'Comedy']","['Megan Mullally', 'Lake Bell', 'Aubrey Plaza', 'Lizzy Caplan', 'Casey Wilson', 'Michaela Watkins', 'Ellie Kemper', 'Sarah Baker']",0,"['Seth Morris', 'Seth Morris', 'Megan Mullally', 'Lake Bell', 'Aubrey Plaza', 'Seth Morris', 'Seth Morris', 'Megan Mullally', 'Lake Bell', 'Aubrey Plaza']",
Easy,"['TV Series', '2016–20192016–2019', 'TV-MATV-MA', '30m']",https://www.imdb.com/title/tt5562056/,3,"['Michaela Watkins', 'Hannibal Buress', 'Tim Kazurinsky']",3,['Comedy'],"['Michael Chernus', 'Jane Adams', 'Elizabeth Reaser', 'Jacqueline Toboni', 'Suzanne Adent', 'Lucas Von Kampen', 'Zazie Beetz', 'Aya Cash', 'Kiersey Clemons', 'Dave Franco', 'Lindsay Burdge', 'Evan Jonigkeit', 'Noah Hopkins', 'Kate Micucci', 'Jaz Sinclair', 'Marc Maron', 'Peter Gwinn', 'Dustin Guy Defa']",25,"['Joe Swanberg', 'Michael Chernus', 'Jane Adams', 'Elizabeth Reaser', 'Joe Swanberg', 'Michael Chernus', 'Jane Adams', 'Elizabeth Reaser']",
Gentlemen Lobsters,"['TV Series', '2014–20162014–2016', 'TV-14TV-14']",https://www.imdb.com/title/tt3864286/,2,"['Michaela Watkins', 'Noël Wells']",2,['Comedy'],"['Matt Mider', 'Kevin Burrows', 'Noël Wells', 'Kaitlyn Reed', 'Lauren Lapkus', 'Jonathan Slavin', 'David Jahn', 'Missi Pyle', 'Tim Baltz', 'Tom Kenny', 'Malcolm Barrett', 'Ryan Hansen', 'Alice Hunter', 'Megan Park', 'Ryan W. Garcia', 'Lana McKissack', 'Jason Mac', 'Justin James Hughes']",21,"['Kevin Burrows', 'Matt Mider', 'Matt Mider', 'Kevin Burrows', 'Noël Wells', 'Kevin Burrows', 'Matt Mider', 'Matt Mider', 'Kevin Burrows', 'Noël Wells']",
The New Yorker Presents,"['TV Series', '2015–20162015–2016', 'MM', '30m']",https://www.imdb.com/title/tt4115864/,2,"['Michaela Watkins', 'Zach Kanin']",2,['Documentary'],"['Farley Katz', 'Roz Chast', 'Liana Finck', 'Benjamin Schwartz', 'Brett Gelman', 'Tyrone Hayes', 'Rachel Aviv', 'Nick Paumgarten', 'Adam Gopnik', 'Alan Cumming', 'Marina Abramovic', 'Ariel Levy', 'Andrew Garfield', 'Emily Flake', 'John Turturro', 'Alia Shawkat', 'Paul Giamatti', 'Hannah Simone']",11,"['Farley Katz', 'Roz Chast', 'Liana Finck', 'Farley Katz', 'Roz Chast', 'Liana Finck']","['Amazon Studios', 'Jigsaw Productions', '']"
Donald Trump's The Art of the Deal: The Movie,"['TV Movie', '20162016', 'Not RatedNot Rated', '50m']",https://www.imdb.com/title/tt5456120/,2,"['Michaela Watkins', 'Jordan Black']",2,['Comedy'],"['Johnny Depp', 'Ron Howard', 'Alfred Molina', 'Robert Morse', 'Patton Oswalt', 'Jack McBrayer', 'Michaela Watkins', 'Henry Winkler', 'Stephen Merchant', 'Christopher Lloyd', 'Kristen Schaal', 'Andy Richter', 'Paul Scheer', 'Rob Huebel', 'Jason Mantzoukas', 'Tymberlee Hill', 'Emjay Anthony', 'Albert Tsai']",0,"['Jeremy Konner', 'Joe Randazzo', 'Johnny Depp', 'Ron Howard', 'Alfred Molina', 'Jeremy Konner', 'Joe Randazzo', 'Johnny Depp', 'Ron Howard', 'Alfred Molina']",
Sarah Silverman Closes the Wage Gap,"['20142014', '4m']",https://www.imdb.com/title/tt4109326/,2,"['Michaela Watkins', 'Sarah Silverman']",2,"['Short', 'Comedy']","['Tara Friis', 'Yolanda Johnson', 'Allison Kennedy', 'Erin Korda', 'Sunni Lee', 'Beverly Palmer', 'Sarah Silverman', 'Ai Southichack', 'Jennifer Spriggs', 'Michaela Watkins']",0,"['Ruben Fleischer', 'Tara Friis', 'Yolanda Johnson', 'Allison Kennedy', 'Ruben Fleischer', 'Tara Friis', 'Yolanda Johnson', 'Allison Kennedy']",
Ladies Remember Whitney Houston,['20122012'],https://www.imdb.com/title/tt2359131/,2,"['Michaela Watkins', 'Casey Wilson']",2,"['Short', 'Comedy']","['Nicol Paone', 'Aisha Tyler', 'Sarah Burns', 'Casey Wilson', 'Erin Gibson', 'Michaela Watkins', 'Miles the Dog']",0,"['LP', 'Nicol Paone', 'Nicol Paone', 'Aisha Tyler', 'Sarah Burns', 'LP', 'Nicol Paone', 'Nicol Paone', 'Aisha Tyler', 'Sarah Burns']",
Welcome to the Jungle Gym,"['20102010', '7m']",https://www.imdb.com/title/tt1739266/,2,"['Michaela Watkins', 'Laura Kightlinger']",2,"['Short', 'Comedy']","['Larry Joe Campbell', 'Eddie Jemison', 'Sunny Keller', 'Keegan-Michael Key', 'Laura Kightlinger', 'Jeannie Roshar', 'Mary Jo Smith', 'Michaela Watkins']",0,"['Allen Keller', 'Allen Keller', 'Larry Joe Campbell', 'Eddie Jemison', 'Sunny Keller', 'Allen Keller', 'Allen Keller', 'Larry Joe Campbell', 'Eddie Jemison', 'Sunny Keller']",
Frank TV,"['TV Series', '2007– 2007– ']",https://www.imdb.com/title/tt0954935/,5,"['Michaela Watkins', 'John Bowman', 'Rich Talarico']",3,['Comedy'],"['Frank Caliendo', 'Mike MacRae', ""Michael O'Hara"", 'Jeff Ellingson', 'Jill Bartlett', ""Rob O'Malley"", 'Laura Orrico', 'Suzanne Jolie', 'John Farley', 'Jane Edith Wilson', 'Mandy Fabian', 'Amy Rider', 'Adam Devine', 'Pat Kilbane', 'Nefetari Spencer', 'Diana Terranova', 'Harry Zinn', 'Sandy Brown']",29,"['Frank Caliendo', 'John Bowman', 'Matt Wickline', 'Frank Caliendo', 'Mike MacRae', ""Michael O'Hara"", 'Frank Caliendo', 'John Bowman', 'Matt Wickline', 'Frank Caliendo', 'Mike MacRae', ""Michael O'Hara""]",
2019 Primetime Creative Arts Emmy Awards,"['TV Special', '20192019', 'Not RatedNot Rated', '4h 55m']",https://www.imdb.com/title/tt10674682/,2,"['Michaela Watkins', 'Julio Torres']",2,"['News', 'Reality-TV']","['Sydney Sweeney', 'Carice van Houten', 'Maude Apatow', 'Jonathan Tucker', 'Sarah Shahi', 'Nick Kroll', 'Patton Oswalt', 'Olivia Munn', 'Jeff Goldblum', 'Natasha Lyonne', 'Jon Favreau', 'Jared Harris', 'Seth Green', 'Neil Patrick Harris', 'Alfie Allen', 'Will Arnett', 'Diane Guerrero', 'Bradley Whitford']",0,"['Michael Dempsey', 'Wayne Federman', 'Paul Flattery', 'Jim Wise', 'Sydney Sweeney', 'Carice van Houten', 'Maude Apatow', 'Michael Dempsey', 'Wayne Federman', 'Paul Flattery', 'Jim Wise', 'Sydney Sweeney', 'Carice van Houten', 'Maude Apatow']","['Bob Bain Productions', 'Academy of Television Arts and Sciences (ATAS)', '']"
Bulletproof,"['19961996', 'RR', '1h 24m']",https://www.imdb.com/title/tt0115783/,2,"['Adam Sandler', 'Damon Wayans']",2,"['Action', 'Comedy', 'Crime']","['Damon Wayans', 'Adam Sandler', 'James Caan', 'Jeep Swenson', 'James Farentino', 'Kristen Wilson', 'Larry McCoy', 'Allen Covert', 'Bill Nunn', 'Mark Roberts', 'Mark Casella', 'Andrew Shaifer', 'Monica Potter', 'Jonathan Loughran', 'Steve White', 'Gwen McGee', 'Bill Capizzi', 'Charmaine Craig']",0,"['Ernest R. Dickerson', 'Joe Gayton', 'Lewis Colick', 'Damon Wayans', 'Adam Sandler', 'James Caan', 'Ernest R. Dickerson', 'Joe Gayton', 'Lewis Colick', 'Damon Wayans', 'Adam Sandler', 'James Caan']","['Universal Pictures', 'Brillstein-Grey Entertainment', 'Robert Simonds Productions', '']"
The 18th Annual American Music Awards,"['TV Special', '19911991']",https://www.imdb.com/title/tt0307895/,2,"['John Bowman', 'Damon Wayans']",2,['Music'],"['Keenen Ivory Wayans', 'Alabama', 'Bell Biv DeVoe', 'Regina Belle', 'Milton Berle', 'Clint Black', 'Jon Bon Jovi', 'Garth Brooks', 'Mariah Carey', 'Nancy Cartwright', 'David Cassidy', 'Chubby Checker', 'Alice Cooper', 'Céline Dion', 'Sheena Easton', 'En Vogue', 'Gloria Estefan', 'Flavor Flav']",0,"['Jeff Margolis', 'John Bowman', 'Greg Fields', 'Les Firestein', 'Keenen Ivory Wayans', 'Alabama', 'Bell Biv DeVoe', 'Jeff Margolis', 'John Bowman', 'Greg Fields', 'Les Firestein', 'Keenen Ivory Wayans', 'Alabama', 'Bell Biv DeVoe']",
The 30th Annual American Music Awards,"['TV Special', '20032003']",https://www.imdb.com/title/tt0349053/,2,"['David Spade', 'Damon Wayans']",2,['Music'],"['3 Doors Down', 'André 3000', 'Paula Abdul', 'Christina Aguilera', 'Alabama', ""Larry 'Jazz' Anthony"", 'Ashanti', 'B2K', 'Jillian Barberie', 'Beyoncé', 'Big Boi', 'Pat Boone', 'Big Boy', 'Bobby Brown', 'Nahtasha Budhi', 'Tisha Campbell', 'Mariah Carey', 'Vanessa Carlton']",0,"['Bruce Gowers', 'Barry Adelman', 'Fred Bronson', '3 Doors Down', 'André 3000', 'Paula Abdul', 'Bruce Gowers', 'Barry Adelman', 'Fred Bronson', '3 Doors Down', 'André 3000', 'Paula Abdul']",
8th Annual Screen Actors Guild Awards,"['TV Special', '20022002', '2h']",https://www.imdb.com/title/tt0312317/,2,"['David Spade', 'Damon Wayans']",2,['Family'],"['Robert Altman', 'Lauren Ambrose', 'Edward Asner', 'Kate Asner', 'Simon Baker', 'Drew Barrymore', 'Angela Bassett', 'Sean Bean', 'Kate Beckinsale', 'Eric Benét', 'Halle Berry', 'Robert Blake', 'Orlando Bloom', 'Bruce Boxleitner', 'Billy Boyd', 'Peter Boyle', 'Lorraine Bracco', 'Jim Broadbent']",0,"['Ron de Moraes', 'Stephen Pouliot', 'Robert Altman', 'Lauren Ambrose', 'Edward Asner', 'Ron de Moraes', 'Stephen Pouliot', 'Robert Altman', 'Lauren Ambrose', 'Edward Asner']","['Jeff Margolis Productions', 'Screen Actors Guild (SAG)', '']"
HBO Comedy Showcase,"['TV Series', '1995–19971995–1997', '1h']",https://www.imdb.com/title/tt0374397/,4,"['Hugh Fink', 'Damon Wayans', 'Laura Kightlinger', 'Dave Attell']",4,['Comedy'],"['Franklyn Ajaye', 'Louie Anderson', 'Dave Attell', 'Dan Avey', 'Todd Barry', 'Doug Benson', 'Lewis Black', 'John Thrall Bush', 'Louis C.K.', 'Tom Caltabiano', 'Mario Cantone', 'Mark Curry', 'Jim David', 'Wayne Federman', 'David Feldman', 'Hugh Fink', 'Dom Irrera', 'A.J. Jamal']",0,"['Franklyn Ajaye', 'Louie Anderson', 'Dave Attell', 'Franklyn Ajaye', 'Louie Anderson', 'Dave Attell']",
Looking Back in Living Color: The First Season,"['Video', '20042004', '33m']",https://www.imdb.com/title/tt5302274/,2,"['John Bowman', 'Damon Wayans']",2,"['Short', 'Comedy']","['Keenen Ivory Wayans', 'Kelly Coffield Park', 'Kim Coles', 'Tommy Davidson', 'David Alan Grier', ""T'Keyah Crystal Keymáh"", 'Kim Wayans', 'Damon Wayans', 'Paul Miller', 'Robi Reed', 'Terri McCoy', 'John Bowman', 'Rosie Perez', 'Cari French', 'Carrie Ann Inaba', 'Deidre Lang', 'Lisa Marie Todd', 'Shawn Wayans']",0,"['Keenen Ivory Wayans', 'Kelly Coffield Park', 'Kim Coles', 'Keenen Ivory Wayans', 'Kelly Coffield Park', 'Kim Coles']",
The Incredible Jessica James,"['20172017', 'TV-MATV-MA', '1h 25m']",https://www.imdb.com/title/tt5990342/,2,"['Noël Wells', 'Will Stephen']",2,['Comedy'],"['Jessica Williams', ""Chris O'Dowd"", 'LaKeith Stanfield', 'Noël Wells', 'Taliyah Whitaker', 'Will Stephen', 'Zabryna Guevara', 'Eric Loscheider', 'Patricia R. Floyd', 'Evander Duck Jr.', 'Susan Heyward', 'Robert King', 'Anne Carney', 'Dana Jacks', 'Megan Ketch', 'Kimberly Ramirez', 'Sarah Jones', 'Hannah Bos']",0,"['Jim Strouse', 'Jim Strouse', 'Jessica Williams', ""Chris O'Dowd"", 'LaKeith Stanfield', 'Jim Strouse', 'Jim Strouse', 'Jessica Williams', ""Chris O'Dowd"", 'LaKeith Stanfield']",
The Aquabats! Super Show!,"['TV Series', '2012–20182012–2018', 'TV-PGTV-PG']",https://www.imdb.com/title/tt2228547/,2,"['Noël Wells', 'Robert Smigel']",2,"['Adventure', 'Comedy', 'Family']","['Mr. Lawrence', 'Christian Jacobs', 'James Briggs', 'Chad Larson', 'Richard Falomir', 'Ian Fowles', 'Mark S. Fordham', 'Rocco Botte', 'Art Mitchell', 'Oskar Jacobs', 'Michael Hobert', 'Dallas McLaughlin', 'Julia Prescott', ""'Weird Al' Yankovic"", 'Matt Chapman', 'Dana Michael Woods', 'Roz McHenry', 'Matthew Gorney']",22,"['Jason deVilliers', 'Christian Jacobs', 'Scott Schultz', 'Mr. Lawrence', 'Christian Jacobs', 'James Briggs', 'Jason deVilliers', 'Christian Jacobs', 'Scott Schultz', 'Mr. Lawrence', 'Christian Jacobs', 'James Briggs']","['Awesome Forces Productions', 'BatMagic', 'FremantleMedia Enterprises', '']"
The Outdoorsman,"['20172017', '1h 29m']",https://www.imdb.com/title/tt6021694/,3,"['Sasheer Zamata', 'Brooks Wheelan', 'Laura Kightlinger']",3,['Comedy'],"['Brent Morin', 'Sasheer Zamata', 'Irene Choi', 'Tim Christian', 'Monique Coleman', 'Richie Cottrell', 'Chelsey Crisp', 'Kit Dennis', 'Ashley Dulaney', 'Seychelle Gabriel', 'Peri Gilpin', 'Rick Glassman', 'Spencer Grammer', ""Gerald 'Slink' Johnson"", 'Laura Kightlinger', 'Michael J. Knowles', 'Julie Mann', 'Leonora Pitts']",0,"['David Haskell', 'Ryan Dee Gilmour', 'Brent Morin', 'Sasheer Zamata', 'Irene Choi', 'David Haskell', 'Ryan Dee Gilmour', 'Brent Morin', 'Sasheer Zamata', 'Irene Choi']",
The Guest List,"['TV Series', '2015–20172015–2017', 'TV-MATV-MA']",https://www.imdb.com/title/tt5342844/,2,"['Sasheer Zamata', 'Brooks Wheelan']",2,['Comedy'],"['Ron Funches', 'Irene Tu', 'Matt Lieb', 'Kate Willett', 'Jesse Hett', 'Kaseem Bentley', 'Nick Stargu', 'Sean Keane', 'Clayton English', 'Michael Palascak', 'Ian Bagg', 'Andy Erikson', 'Andi Smith', 'Cameron Esposito', 'Janelle James', 'Michelle Buteau', 'Aparna Nancherla', 'Maria Bamford']",16,"['Ron Funches', 'Irene Tu', 'Matt Lieb', 'Ron Funches', 'Irene Tu', 'Matt Lieb']",
Wonder Woman 1984,"['20202020', 'PG-13PG-13', '2h 31m']",https://www.imdb.com/title/tt7126948/,2,"['Kristen Wiig', 'Natasha Rothwell']",2,"['Action', 'Adventure', 'Fantasy']","['Gal Gadot', 'Chris Pine', 'Kristen Wiig', 'Pedro Pascal', 'Robin Wright', 'Connie Nielsen', 'Lilly Aspell', 'Amr Waked', 'Kristoffer Polaha', 'Natasha Rothwell', 'Ravi Patel', 'Oliver Cotton', 'Lucian Perez', 'Gabriella Wilde', 'Kelvin Yu', 'Stuart Milligan', 'Shane Attwooll', 'David Al-Fahmi']",0,"['Patty Jenkins', 'Patty Jenkins', 'Geoff Johns', 'Dave Callaham', 'Gal Gadot', 'Chris Pine', 'Kristen Wiig', 'Patty Jenkins', 'Patty Jenkins', 'Geoff Johns', 'Dave Callaham', 'Gal Gadot', 'Chris Pine', 'Kristen Wiig']","['Atlas Entertainment', 'DC Comics', 'DC Entertainment', '']"
Diary of a Teenage Girl: Marielle's Journey - Bringing the Diary to Life,"['Video', '20162016']",https://www.imdb.com/title/tt6132946/,2,"['Jorma Taccone', 'Kristen Wiig']",2,"['Documentary', 'Short']","['Marielle Heller', 'Jonah Markowitz', 'Bel Powley', 'Madeline Samit', 'Alexander Skarsgård', 'Jorma Taccone', 'Brandon Trost', 'Kristen Wiig']",0,"['Marielle Heller', 'Jonah Markowitz', 'Bel Powley', 'Marielle Heller', 'Jonah Markowitz', 'Bel Powley']",
Downsizing,"['20172017', 'RR', '2h 15m']",https://www.imdb.com/title/tt1389072/,2,"['Kristen Wiig', 'Jason Sudeikis']",2,"['Drama', 'Fantasy', 'Sci-Fi']","['Matt Damon', 'Christoph Waltz', 'Hong Chau', 'Kristen Wiig', 'Rolf Lassgård', 'Ingjerd Egeberg', 'Udo Kier', 'Søren Pilmark', 'Jason Sudeikis', 'Maribeth Monroe', 'Jayne Houdyshell', 'Phil Reeves', 'James Van Der Beek', 'Alison J. Palmer', 'Tim Driscoll', 'Kristen Thomson', 'Kevin Kunkel', 'Patrick Gallagher']",0,"['Alexander Payne', 'Alexander Payne', 'Jim Taylor', 'Matt Damon', 'Christoph Waltz', 'Hong Chau', 'Alexander Payne', 'Alexander Payne', 'Jim Taylor', 'Matt Damon', 'Christoph Waltz', 'Hong Chau']","['Paramount Pictures', 'Ad Hominem Enterprises', 'Gran Via Productions', '']"
The Diary of a Teenage Girl,"['20152015', 'RR', '1h 42m']",https://www.imdb.com/title/tt3172532/,2,"['Jorma Taccone', 'Kristen Wiig']",2,"['Comedy', 'Drama', 'Romance']","['Bel Powley', 'Alexander Skarsgård', 'Kristen Wiig', 'Christopher Meloni', 'Willie', 'Abby Wait', 'Miranda Bailey', 'Carson Mell', 'John Parsons', 'Madeleine Waters', 'Austin Lyon', 'Quinn Nagle', 'Davy Clements', 'Charles Lewis III', 'David Fine', 'Susannah Rogers', 'Bob Scott', 'Anthony Williams']",0,"['Marielle Heller', 'Phoebe Gloeckner', 'Marielle Heller', 'Bel Powley', 'Alexander Skarsgård', 'Kristen Wiig', 'Marielle Heller', 'Phoebe Gloeckner', 'Marielle Heller', 'Bel Powley', 'Alexander Skarsgård', 'Kristen Wiig']","['Caviar', 'Caviar Films', 'Cold Iron Pictures', '']"
Meet Bill,"['20072007', 'RR', '1h 33m']",https://www.imdb.com/title/tt0790623/,2,"['Kristen Wiig', 'Jason Sudeikis']",2,"['Comedy', 'Drama']","['Aaron Eckhart', 'Jessica Alba', 'Logan Lerman', 'Elizabeth Banks', 'Holmes Osborne', 'Todd Louiso', 'Timothy Olyphant', 'Reed Diamond', 'Kristen Wiig', 'Jason Sudeikis', 'Andy Zou', 'Ana Mackenzie', 'Constance Barron', ""Conor O'Farrell"", 'Julia Pace Mitchell', 'John Lordan', 'Rick Edlund', 'Craig Hawksley']",0,"['Bernie Goldmann', 'Melisa Wallack', 'Melisa Wallack', 'Aaron Eckhart', 'Jessica Alba', 'Logan Lerman', 'Bernie Goldmann', 'Melisa Wallack', 'Melisa Wallack', 'Aaron Eckhart', 'Jessica Alba', 'Logan Lerman']","['GreeneStreet Films', 'Eclipse Catering', '']"
Bad Music Video Theatre,"['TV Series', '2020– 2020– ']",https://www.imdb.com/title/tt14187978/,3,"['Kristen Wiig', 'Stephen Colbert', 'Harry Shearer']",3,"['Comedy', 'Music']","['Chris Frank', 'Tom Frank', 'Dan Styslinger', 'Zach Dowdell', 'Teddy Jeannette', 'Andrew Sherer', 'Frowny']",27,"['Chris Frank', 'Chris Frank', 'Tom Frank', 'Dan Styslinger', 'Chris Frank', 'Chris Frank', 'Tom Frank', 'Dan Styslinger']",
Best Week Ever with Paul F. Tompkins,"['TV Series', '2004– 2004– ', 'TV-PGTV-PG']",https://www.imdb.com/title/tt0405520/,4,"['Kristen Wiig', 'John Mulaney', 'Ross Abrash']",3,['Comedy'],"['Paul F. Tompkins', 'Melissa Rauch', 'Paul Scheer', 'Doug Benson', 'Christian Finnegan', 'Michael Colton', 'Judah Friedlander', 'Brian Huskey', 'Jessi Klein', 'Billy Merritt', 'Patton Oswalt', 'David Wain', 'Mo Rocca', 'Jacqui Malouf', 'Mike Britt', 'Whitney Cummings', 'Danielle Schneider', 'Jessica St. Clair']",113,"['Fred Graver', 'Paul F. Tompkins', 'Melissa Rauch', 'Paul Scheer', 'Fred Graver', 'Paul F. Tompkins', 'Melissa Rauch', 'Paul Scheer']",
An Honest Performance of Baby It's Cold Outside,['20152015'],https://www.imdb.com/title/tt5457684/,3,"['Casey Wilson', 'Ryan Perez (I)']",2,"['Short', 'Comedy']","['Scott Aukerman', 'Casey Wilson']",0,"['Ryan Perez', 'Scott Aukerman', 'Casey Wilson', 'Scott Aukerman', 'Casey Wilson', 'Ryan Perez', 'Scott Aukerman', 'Casey Wilson', 'Scott Aukerman', 'Casey Wilson']",
Ass Backwards,"['20132013', 'UnratedUnrated', '1h 25m']",https://www.imdb.com/title/tt1509788/,4,"['Casey Wilson', 'Bob Odenkirk']",2,"['Adventure', 'Comedy']","['June Diane Raphael', 'Casey Wilson', 'Jon Cryer', ""Vincent D'Onofrio"", 'Alicia Silverstone', 'Brian Geraghty', 'Bob Odenkirk', 'Paul Scheer', 'Sandy Martin', 'Marcia Jean Kurtz', 'Lea DeLaria', 'Meg Hatton', 'Ursula Parker', 'Kaylyn Slevin', 'Deanna Cheng', 'Johnny Ray Meeks', 'Paul Rust', 'Drew Droege']",0,"['Chris Nelson', 'June Diane Raphael', 'Casey Wilson', 'June Diane Raphael', 'Casey Wilson', 'Jon Cryer', 'Chris Nelson', 'June Diane Raphael', 'Casey Wilson', 'June Diane Raphael', 'Casey Wilson', 'Jon Cryer']","['Prominent Pictures', 'Worldview Entertainment', 'Indion Entertainment Group', '']"
Crying in Public,"['20112011', '3m']",https://www.imdb.com/title/tt1972632/,4,"['Casey Wilson', 'Ryan Perez (I)']",2,"['Short', 'Comedy']","['Stefanie Black', 'Bruno Bruni', 'Owen Burke', 'Noell Carroll', 'Deanna Cheng', 'Jackie Clarke', 'Ethan Cohn', 'Kate Comer', 'Sean Conroy', 'Jamie Denbo', 'Julie Dove', 'Drew Droege', 'Josh Fadem', 'Dannah Feinglass Phirman', 'David Ferguson', 'Alex Fernie', 'Lindy Jamil Gomez', 'Alex Lambrinidis']",0,"['Ryan Perez', 'June Diane Raphael', 'Danielle Schneider', 'Casey Wilson', 'Stefanie Black', 'Bruno Bruni', 'Owen Burke', 'Ryan Perez', 'June Diane Raphael', 'Danielle Schneider', 'Casey Wilson', 'Stefanie Black', 'Bruno Bruni', 'Owen Burke']",
Charla Loves to Dance,['20092009'],https://www.imdb.com/title/tt2311180/,3,"['Casey Wilson', 'Ryan Perez (I)']",2,"['Short', 'Comedy']","['Casey Wilson', 'Suzi Barrett', 'Lindy Jamil Gomez', 'Matt McConkey', 'Jennie Pierson', 'Kulap Vilaysack']",0,"['Ryan Perez', 'Casey Wilson', 'Casey Wilson', 'Suzi Barrett', 'Lindy Jamil Gomez', 'Ryan Perez', 'Casey Wilson', 'Casey Wilson', 'Suzi Barrett', 'Lindy Jamil Gomez']",
