Weight,Source,Target
1,Gary Richardson,Jon Rudnitsky
1,A. Whitney Brown,Cindy Caponera
1,A. Whitney Brown,Mark O'Donnell (IV)
8,Alex Baze,Kate McKinnon
3,Chris Redd,Fran Gillespie
1,David Spade,Fran Gillespie
1,David Spade,John Milhiser
2,Fran Gillespie,Horatio Sanz
3,Fran Gillespie,Jessi Klein
4,Fran Gillespie,Paula Pell
3,Fran Gillespie,Vanessa Bayer
1,Jessi Klein,John Milhiser
3,Jessi Klein,Paula Pell
3,Jessi Klein,Vanessa Bayer
2,Gary Richardson,Michael Che
6,Colin Quinn,Hugh Fink
1,Drake Sather,Jack Handey
1,Jorma Taccone,Nancy Carell
1,Carol Leifer,Judith Belushi-Pisano
1,Chris Parnell,Judith Belushi-Pisano
7,Chris Parnell,Melanie Hutsell
1,Colin Quinn,Judith Belushi-Pisano
6,Colin Quinn,Melanie Hutsell
1,Gilbert Gottfried,Judith Belushi-Pisano
4,Gilbert Gottfried,Melanie Hutsell
1,Judith Belushi-Pisano,Melanie Hutsell
5,Melanie Hutsell,Michael McKean
1,Aidy Bryant,Heather Anne Campbell
3,Aidy Bryant,Paul Brittain
1,Aidy Bryant,Tom Gammill
4,Akiva Schaffer,Bruce McCulloch
3,Akiva Schaffer,John Milhiser
1,Akiva Schaffer,Leo Allen
8,Akiva Schaffer,Michael Patrick O'Brien (II)
6,Akiva Schaffer,Michaela Watkins
5,Akiva Schaffer,Noël Wells
4,Akiva Schaffer,Paul Brittain
1,Akiva Schaffer,Tom Gammill
2,Amy Poehler,Heather Anne Campbell
4,Amy Poehler,Paul Brittain
3,Andy Samberg,John Milhiser
1,Bill Hader,Heather Anne Campbell
3,Bill Hader,Paul Brittain
4,Bill Hader,Ryan Perez (I)
2,Bill Hader,Tom Gammill
4,Bobby Moynihan,Bruce McCulloch
2,Bobby Moynihan,Leo Allen
9,Bobby Moynihan,Noël Wells
2,Bobby Moynihan,Tom Gammill
4,Bruce McCulloch,Casey Wilson
1,Bruce McCulloch,Heather Anne Campbell
1,Bruce McCulloch,John Milhiser
5,Bruce McCulloch,Jorma Taccone
3,Bruce McCulloch,Kate McKinnon
1,Bruce McCulloch,Noël Wells
2,Bruce McCulloch,Paul Brittain
1,Bruce McCulloch,Ryan Perez (I)
4,Bruce McCulloch,Taran Killam
3,Bruce McCulloch,Tim Robinson
1,Bruce McCulloch,Tom Gammill
4,Bruce McCulloch,Vanessa Bayer
1,Casey Wilson,Tom Gammill
1,Cheri Oteri,Noël Wells
2,Cheri Oteri,Paul Brittain
1,Cheri Oteri,Ryan Perez (I)
3,Chris Parnell,Paul Brittain
8,Chris Parnell,Tim Robinson
2,Chris Parnell,Tom Gammill
2,David Koechner,John Milhiser
1,David Koechner,Paul Brittain
4,Fred Armisen,Paul Brittain
5,Fred Armisen,Ryan Perez (I)
3,Fred Armisen,Tom Gammill
1,Heather Anne Campbell,John Mulaney
1,Heather Anne Campbell,Kate McKinnon
1,Heather Anne Campbell,Leo Allen
1,Heather Anne Campbell,Maya Rudolph
1,Heather Anne Campbell,Michael Patrick O'Brien (II)
2,Heather Anne Campbell,Tim Meadows
1,Heather Anne Campbell,Tim Robinson
1,Heather Anne Campbell,Tom Gammill
1,Heather Anne Campbell,Vanessa Bayer
3,Horatio Sanz,Paul Brittain
1,Horatio Sanz,Tom Gammill
2,Jerry Minor,Noël Wells
1,Jerry Minor,Tom Gammill
1,John Milhiser,John Mulaney
3,John Milhiser,Laraine Newman
1,John Milhiser,Leo Allen
3,John Milhiser,Maya Rudolph
1,John Milhiser,Michael McKean
5,John Milhiser,Noël Wells
2,John Milhiser,Paul Brittain
1,John Milhiser,Tom Gammill
2,John Mulaney,Paul Brittain
3,John Mulaney,Ryan Perez (I)
2,John Mulaney,Tom Gammill
8,Jorma Taccone,Michaela Watkins
2,Jorma Taccone,Noël Wells
2,Jorma Taccone,Paul Brittain
1,Jorma Taccone,Tom Gammill
1,Kate McKinnon,Leo Allen
3,Kate McKinnon,Paul Brittain
2,Kate McKinnon,Tom Gammill
2,Kevin Nealon,Ryan Perez (I)
4,Kyle Mooney,Paul Brittain
1,Kyle Mooney,Tom Gammill
1,Laraine Newman,Tim Robinson
2,Leo Allen,Maya Rudolph
1,Leo Allen,Noël Wells
1,Leo Allen,Paul Brittain
2,Leo Allen,Ryan Perez (I)
1,Leo Allen,Tim Robinson
1,Leo Allen,Tom Gammill
1,Leo Allen,Vanessa Bayer
10,Maya Rudolph,Michael Patrick O'Brien (II)
4,Maya Rudolph,Paul Brittain
5,Maya Rudolph,Ryan Perez (I)
3,Maya Rudolph,Tom Gammill
1,Michael McKean,Paul Brittain
2,Michael McKean,Ryan Perez (I)
3,Michael McKean,Tom Gammill
6,Michael Patrick O'Brien (II),Noël Wells
3,Michael Patrick O'Brien (II),Paul Brittain
1,Michael Patrick O'Brien (II),Tom Gammill
3,Michaela Watkins,Paul Brittain
2,Michaela Watkins,Ryan Perez (I)
3,Michaela Watkins,Tim Robinson
2,Michaela Watkins,Tom Gammill
3,Noël Wells,Paul Brittain
7,Noël Wells,Taran Killam
4,Noël Wells,Tim Robinson
1,Noël Wells,Tom Gammill
7,Noël Wells,Vanessa Bayer
1,Paul Brittain,Ryan Perez (I)
3,Paul Brittain,Tim Meadows
1,Paul Brittain,Tim Robinson
1,Paul Brittain,Tom Gammill
4,Paul Brittain,Will Forte
2,Ryan Perez (I),Taran Killam
2,Ryan Perez (I),Tim Robinson
1,Ryan Perez (I),Tom Gammill
2,Ryan Perez (I),Vanessa Bayer
7,Ryan Perez (I),Will Forte
2,Taran Killam,Tom Gammill
1,Tim Meadows,Tom Gammill
2,Tom Gammill,Vanessa Bayer
2,Tom Gammill,Will Forte
3,John Milhiser,Pete Davidson
2,John Milhiser,Jordan Black
1,Abby Elliott,Eric Slovin
2,Abby Elliott,Jeremy Beiler
2,Abby Elliott,Jessi Klein
6,Ali Reza,Bill Hader
1,Ali Reza,Christine Nangle
2,Ali Reza,Colin Quinn
2,Ali Reza,David Spade
3,Ali Reza,Eric Slovin
1,Ali Reza,Jeremy Beiler
1,Ali Reza,Jessi Klein
3,Ali Reza,Julia Louis-Dreyfus
1,Ali Reza,Neil Casey
2,Ali Reza,Rob Schneider
3,Bill Hader,Christine Nangle
3,Bill Hader,Eric Slovin
2,Bill Hader,Jeremy Beiler
2,Chris Parnell,Eric Slovin
4,Chris Parnell,Jeremy Beiler
1,Christine Nangle,Colin Quinn
2,Christine Nangle,Dave Attell
1,Christine Nangle,David Spade
1,Christine Nangle,Eric Slovin
3,Christine Nangle,Jeremy Beiler
3,Christine Nangle,Jessi Klein
2,Christine Nangle,Julia Louis-Dreyfus
1,Christine Nangle,Louis C.K.
1,Christine Nangle,Rob Schneider
2,Colin Quinn,Jessi Klein
3,David Spade,Eric Slovin
1,David Spade,Jeremy Beiler
3,Eric Slovin,Janeane Garofalo
1,Eric Slovin,Jessi Klein
1,Eric Slovin,Julia Louis-Dreyfus
3,Eric Slovin,Louis C.K.
2,Eric Slovin,Neil Casey
4,Eric Slovin,Rachel Dratch
2,Eric Slovin,Rob Schneider
2,Eric Slovin,Tim Meadows
4,Eric Slovin,Tina Fey
4,Jeremy Beiler,Jessi Klein
1,Jeremy Beiler,Julia Louis-Dreyfus
1,Jeremy Beiler,Rob Schneider
5,Jessi Klein,Neil Casey
2,Jessi Klein,Rachel Dratch
2,Jessi Klein,Tina Fey
1,Anna Drezen,Dean Edwards
2,Anna Drezen,James Downey (I)
1,Dean Edwards,James Downey (I)
1,Dean Edwards,Katie Rich
2,Dean Edwards,Tim Robinson
2,James Downey (I),Katie Rich
2,James Downey (I),Tim Robinson
2,Katie Rich,Stephen Colbert
11,Bob Odenkirk,Tom Gianas
1,Mark McKinney,Mitchell Kriegman
5,Ellen Cleghorne,Mark McKinney
2,Ellen Cleghorne,Nancy Carell
1,David Hurwitz,Mary Gross
2,Aidy Bryant,Jon Rudnitsky
7,Andy Samberg,Brooks Wheelan
2,Ben Stiller,Brooks Wheelan
2,Brooks Wheelan,Chris Elliott
3,Brooks Wheelan,Chris Parnell
2,Brooks Wheelan,Harry Shearer
2,Brooks Wheelan,Julia Louis-Dreyfus
6,Brooks Wheelan,Kate McKinnon
2,Brooks Wheelan,Larry David
4,Brooks Wheelan,Martin Short
7,Brooks Wheelan,Maya Rudolph
5,Brooks Wheelan,Molly Shannon
6,Brooks Wheelan,Nasim Pedrad
5,Brooks Wheelan,Will Forte
1,Chris Elliott,Chris Redd
1,Chris Elliott,Heidi Gardner
1,Chris Elliott,Jon Rudnitsky
1,Chris Elliott,Max Brooks
1,Chris Elliott,Melissa Villaseñor
3,Chris Parnell,Jon Rudnitsky
13,Chris Parnell,Nasim Pedrad
3,Chris Redd,Dave Attell
2,Heidi Gardner,Jon Rudnitsky
2,Jon Rudnitsky,Larry David
1,Jon Rudnitsky,Max Brooks
2,Bob Tischler,Brad Hall
1,Bob Tischler,Christine Ebersole
1,Bob Tischler,Drake Sather
1,Brad Hall,Drake Sather
1,Christine Ebersole,Drake Sather
3,Drake Sather,Phil Hartman
1,John Bowman,Louis C.K.
1,Barry W. Blaustein,Ben Stiller
1,Barry W. Blaustein,Bill Murray
1,Barry W. Blaustein,Chris Farley
1,Barry W. Blaustein,Dan Aykroyd
1,Barry W. Blaustein,John Belushi
1,Barry W. Blaustein,Jon Lovitz
1,Barry W. Blaustein,Will Ferrell
1,Ben Stiller,David Sheffield
1,Bill Murray,David Sheffield
1,Chris Farley,David Sheffield
1,Dan Aykroyd,David Sheffield
1,David Sheffield,John Belushi
1,David Sheffield,Jon Lovitz
1,David Sheffield,Will Ferrell
3,Bill Hader,Jon Vitti
1,Bob Odenkirk,Charlie Grandy
3,Bob Odenkirk,Jon Vitti
3,Charlie Grandy,Conan O'Brien
1,Charlie Grandy,David Koechner
1,Charlie Grandy,Joan Cusack
1,Charlie Grandy,Jon Vitti
3,Charlie Grandy,Michael Schur
1,Charlie Grandy,Nancy Carell
3,Charlie Grandy,Rob Riggle
3,Charlie Grandy,Tim Meadows
3,Charlie Grandy,Will Ferrell
2,Conan O'Brien,Jon Vitti
1,Greg Daniels,Jerry Minor
1,Greg Daniels,Joan Cusack
2,Greg Daniels,Nancy Carell
4,Greg Daniels,Tim Meadows
1,Jerry Minor,Jon Vitti
2,Jerry Minor,Michael Schur
2,Joan Cusack,Jon Vitti
1,Joan Cusack,Nancy Carell
1,Jon Vitti,Michael Schur
1,Jon Vitti,Nancy Carell
2,Jon Vitti,Rob Riggle
1,Jon Vitti,Seth Meyers
2,Jon Vitti,Stephen Colbert
1,Jon Vitti,Tim Meadows
4,Michael Schur,Tim Meadows
1,James Eagan,Tim Meadows
5,Greg Daniels,Jon Lovitz
1,Greg Daniels,Punkie Johnson
1,Jon Lovitz,Norm Hiscock
1,Jon Lovitz,Punkie Johnson
1,Norm Hiscock,Punkie Johnson
3,Norm Hiscock,Tim Meadows
1,Punkie Johnson,Tim Meadows
5,Abby Elliott,Alex Moffat
4,Alex Moffat,Ana Gasteyer
6,Alex Moffat,Bobby Moynihan
3,Alex Moffat,Chris Parnell
7,Alex Moffat,Jay Pharoah
2,Alex Moffat,Jon Lovitz
2,Alex Moffat,Kevin Nealon
4,Alex Moffat,Leslie Jones
5,Alex Moffat,Rachel Dratch
2,Alex Moffat,Rob Riggle
4,Alex Moffat,Sasheer Zamata
4,Alex Moffat,Taran Killam
1,Alex Moffat,Tim Meadows
2,Bob Tischler,Kevin Kelton
1,Bob Tischler,Michael McKean
1,Kevin Kelton,Michael McKean
1,Jeremy Stevens,Michael C. McCarthy
1,Jeremy Stevens,Rob Schneider
4,Chris Farley,Hugh Fink
11,Chris Farley,Melanie Hutsell
8,Chris Kattan,Melanie Hutsell
3,Hugh Fink,Melanie Hutsell
2,Hugh Fink,Nora Dunn
7,Jon Lovitz,Melanie Hutsell
8,Melanie Hutsell,Nora Dunn
1,Ego Nwodim,Siobhan Fallon Hogan
1,Ego Nwodim,Steven Castillo
1,Punkie Johnson,Siobhan Fallon Hogan
1,Punkie Johnson,Steven Castillo
1,Siobhan Fallon Hogan,Steven Castillo
1,Aidy Bryant,Cindy Caponera
2,Aidy Bryant,Jeremy Beiler
1,Ana Gasteyer,Cindy Caponera
2,Ana Gasteyer,Jeremy Beiler
1,Chris Elliott,Jeremy Beiler
1,Chris Elliott,Meredith Scardino
2,Chris Parnell,Cindy Caponera
1,Cindy Caponera,Darrell Hammond
2,Cindy Caponera,David Koechner
1,Cindy Caponera,Fred Armisen
1,Cindy Caponera,Jason Sudeikis
1,Cindy Caponera,Jeremy Beiler
1,Cindy Caponera,Meredith Scardino
1,Cindy Caponera,Michael McKean
1,Cindy Caponera,Sasheer Zamata
2,Darrell Hammond,Jeremy Beiler
2,Darrell Hammond,Meredith Scardino
1,David Koechner,Jeremy Beiler
3,Fred Armisen,Jeremy Beiler
1,Janeane Garofalo,Meredith Scardino
3,Jason Sudeikis,Jeremy Beiler
1,Jeremy Beiler,Meredith Scardino
1,Jeremy Beiler,Michael McKean
2,Jeremy Beiler,Stephen Colbert
1,Andy Samberg,Lewis Morton
2,Beck Bennett,Bruce McCulloch
2,Beck Bennett,Dave Attell
1,Beck Bennett,Lewis Morton
1,Bruce McCulloch,Lewis Morton
2,Dave Attell,Lewis Morton
3,Jerry Minor,Lewis Morton
1,Jordan Black,Kyle Mooney
1,Jordan Black,Lewis Morton
3,Jordan Black,Robert Smigel
2,Jordan Black,Taran Killam
2,Julia Louis-Dreyfus,Lewis Morton
3,Kristen Wiig,Lewis Morton
1,Kyle Mooney,Lewis Morton
2,Lewis Morton,Martin Short
2,Lewis Morton,Rob Riggle
2,Lewis Morton,Robert Smigel
1,Lewis Morton,Taran Killam
2,Alex Moffat,David Koechner
1,Alex Moffat,Tom Gianas
5,David Koechner,Tom Gianas
1,Melissa Villaseñor,Tom Gianas
1,Christine Zander,Noël Wells
1,Christine Zander,Sasheer Zamata
1,Nora Dunn,Noël Wells
4,Frank Sebastiano,Jenny Slate
3,Andy Samberg,Hugh Fink
4,Andy Samberg,Rich Hall
4,Bill Hader,Rich Hall
1,Bobby Moynihan,Rich Hall
4,Colin Jost,Finesse Mitchell
1,Colin Jost,Hugh Fink
1,Colin Jost,Rich Hall
6,David Spade,Hugh Fink
3,Finesse Mitchell,Taran Killam
3,Hannibal Buress,Hugh Fink
2,Hugh Fink,Jay Pharoah
1,Hugh Fink,Michael Che
2,Hugh Fink,Seth Meyers
2,Hugh Fink,Taran Killam
1,Hugh Fink,Vanessa Bayer
3,J.B. Smoove,Rich Hall
2,Jay Pharoah,Rich Hall
3,Jim Breuer,Rich Hall
3,Rich Hall,Seth Meyers
1,Rich Hall,Taran Killam
1,Rich Hall,Vanessa Bayer
3,Damon Wayans,John Bowman
5,Beth Cahill,Horatio Sanz
5,Bob Odenkirk,Melanie Hutsell
2,Melanie Hutsell,Tom Gianas
3,Chris Redd,Natasha Rothwell
4,Andy Samberg,Julio Torres
5,Bill Hader,Julio Torres
3,Bob Odenkirk,Julio Torres
4,Chris Parnell,Julio Torres
2,Dave Attell,Julio Torres
8,Fred Armisen,Julio Torres
4,Jenny Slate,Julio Torres
2,Jerry Minor,Julio Torres
2,Jerry Minor,Natasha Rothwell
11,Jerry Minor,Rachel Dratch
3,Jillian Bell,Julio Torres
2,Julio Torres,Laraine Newman
4,Julio Torres,Molly Shannon
3,Julio Torres,Rob Riggle
4,Julio Torres,Robert Smigel
3,Julio Torres,Sarah Silverman
6,Julio Torres,Will Forte
2,Kyle Mooney,Natasha Rothwell
4,Cecily Strong,Mark McKinney
2,Heidi Gardner,Mark McKinney
3,Chris Rock,Julio Torres
2,Gilbert Gottfried,Julio Torres
4,Jimmy Fallon,Julio Torres
5,John Mulaney,Julio Torres
4,Julio Torres,Pete Davidson
6,Julio Torres,Will Ferrell
4,Ali Reza,Andy Samberg
2,Ali Reza,Tom Gianas
3,Andy Samberg,Tom Gianas
4,Bill Hader,Tom Gianas
1,Hannibal Buress,Tom Gianas
2,Ali Reza,Jerry Minor
2,Ali Reza,Leo Allen
3,Eric Slovin,Jimmy Fallon
2,Leo Allen,Rachel Dratch
1,Charlie Grandy,Jon Rudnitsky
7,Aidy Bryant,Julio Torres
1,Colin Quinn,Joanna Bradley
2,Joanna Bradley,Julio Torres
1,Joanna Bradley,Laurie Metcalf
1,Joanna Bradley,Louis C.K.
3,Julio Torres,Laurie Metcalf
7,Adam Sandler,Frank Sebastiano
2,Bruce McCulloch,Frank Sebastiano
2,Chris Elliott,Frank Sebastiano
4,Chris Kattan,Frank Sebastiano
5,Eddie Murphy,Frank Sebastiano
3,Frank Sebastiano,Michael McKean
4,Frank Sebastiano,Mike Myers
5,Frank Sebastiano,Will Ferrell
1,Beck Bennett,Matt Murray (I)
5,Hugh Fink,Robert Smigel
1,Damon Wayans,Liz Cackowski
1,Chris Elliott,Ego Nwodim
1,Chris Elliott,Julio Torres
3,Anthony Michael Hall,Danitra Vance
1,Anthony Michael Hall,E. Jean Carroll
1,Danitra Vance,E. Jean Carroll
3,Danitra Vance,Joan Cusack
2,Christine Zander,Laurie Metcalf
1,Christine Zander,Matt Murray (I)
1,Amy Poehler,Sarah Sherman
11,Anne Beatts,Bill Murray
1,Anne Beatts,Margaret Oberman
10,Anne Beatts,Rosie Shuster
1,Bill Murray,Margaret Oberman
6,Bill Murray,Rosie Shuster
1,Don Novello,Margaret Oberman
6,Don Novello,Rosie Shuster
1,Margaret Oberman,Rosie Shuster
2,Brian McElhaney,Frank Sebastiano
2,Brian McElhaney,John Solomon
1,Brian McElhaney,Sam Jay
2,Frank Sebastiano,John Solomon
2,Frank Sebastiano,Nick Kocher
1,Frank Sebastiano,Sam Jay
2,John Solomon,Nick Kocher
2,John Solomon,Sam Jay
1,Nick Kocher,Sam Jay
5,Bill Murray,Judith Belushi-Pisano
7,Dan Aykroyd,Tim Kazurinsky
2,Dana Carvey,Judith Belushi-Pisano
3,Dana Carvey,Tim Kazurinsky
5,John Belushi,Tim Kazurinsky
2,Judith Belushi-Pisano,Tim Kazurinsky
3,George Meyer,Julia Louis-Dreyfus
2,George Meyer,Larry David
1,George Meyer,Laurie Metcalf
2,Brian Doyle-Murray,Tom Gianas
2,Brian Doyle-Murray,Vanessa Bayer
3,Chris Parnell,Tom Gianas
2,Dave Attell,Tom Gianas
1,Jim Belushi,Tom Gianas
1,Larry David,Tom Gianas
2,Laura Kightlinger,Nasim Pedrad
2,Laura Kightlinger,Vanessa Bayer
1,Nasim Pedrad,Tom Gianas
1,Tom Gianas,Vanessa Bayer
1,Anthony Michael Hall,Lauren Pomerantz
2,Anthony Michael Hall,Liz Cackowski
1,Anthony Michael Hall,Matt Murray (I)
1,Chevy Chase,Lauren Pomerantz
1,Chevy Chase,Matt Murray (I)
1,Chris Elliott,Lauren Pomerantz
1,Chris Elliott,Matt Murray (I)
1,Jerry Minor,Lauren Pomerantz
3,Jerry Minor,Matt Murray (I)
1,Jordan Black,Lauren Pomerantz
2,Jordan Black,Matt Murray (I)
1,Lauren Pomerantz,Liz Cackowski
1,Lauren Pomerantz,Matt Murray (I)
1,Lauren Pomerantz,Taran Killam
2,Liz Cackowski,Matt Murray (I)
1,Liz Cackowski,Taran Killam
1,Matt Murray (I),Taran Killam
4,Andy Robin (I),Carol Leifer
1,Andy Robin (I),Chris Rock
1,Andrew Steele (I),Brian Kelley (I)
3,Andrew Steele (I),Dennis McNicholas
1,Andrew Steele (I),Mitchell Kriegman
1,Brian Kelley (I),Dennis McNicholas
1,Brian Kelley (I),Mitchell Kriegman
1,Dennis McNicholas,Mitchell Kriegman
1,Clare O'Kane (I),James Austin Johnson
1,Clare O'Kane (I),Stephen Colbert
2,Chris Rock,Tom Moore (III)
2,Garrett Morris,John Bowman
4,Garrett Morris,Tom Moore (III)
1,John Bowman,Tom Moore (III)
3,Adam Resnick,Adam Sandler
2,Adam Resnick,Ben Stiller
2,Adam Resnick,Chevy Chase
2,Adam Resnick,Chris Farley
2,Adam Resnick,Colin Quinn
2,Adam Resnick,Jim Belushi
2,Adam Resnick,Jon Lovitz
1,Adam Resnick,Jon Vitti
2,Adam Resnick,Mary Gross
2,Adam Resnick,Phil Hartman
1,Adam Resnick,Rosie Shuster
1,Adam Sandler,Jon Vitti
7,Adam Sandler,Mary Gross
2,Adam Sandler,Rosie Shuster
1,Al Franken,Jon Vitti
9,Al Franken,Rosie Shuster
4,Ben Stiller,Mary Gross
2,Billy Crystal,Jon Vitti
2,Billy Crystal,Rosie Shuster
2,Bob Odenkirk,Mary Gross
2,Bob Odenkirk,Rosie Shuster
2,Carol Leifer,Rosie Shuster
9,Chevy Chase,Rosie Shuster
1,Chris Elliott,Rosie Shuster
1,Chris Farley,Jon Vitti
6,Chris Farley,Mary Gross
3,Chris Farley,Rosie Shuster
1,Colin Quinn,Jon Vitti
3,Colin Quinn,Mary Gross
2,Colin Quinn,Rosie Shuster
1,Dana Carvey,Jon Vitti
5,Dana Carvey,Rosie Shuster
1,David Spade,Jon Vitti
2,David Spade,Rosie Shuster
2,Janeane Garofalo,Mary Gross
1,Jim Belushi,Jon Vitti
3,Jim Belushi,Rosie Shuster
1,Jon Vitti,Kevin Nealon
1,Jon Vitti,Mary Gross
1,Jon Vitti,Norm MacDonald
3,Jon Vitti,Phil Hartman
1,Jon Vitti,Rosie Shuster
5,Mary Gross,Norm MacDonald
1,Mary Gross,Rosie Shuster
2,Mary Gross,Sarah Silverman
2,Norm MacDonald,Rosie Shuster
3,Phil Hartman,Rosie Shuster
1,Rosie Shuster,Sarah Silverman
1,Ben Marshall (IV),Bowen Yang
1,Ben Marshall (IV),Conan O'Brien
1,Bowen Yang,John Higgins (XV)
1,Bowen Yang,Martin Herlihy
1,Conan O'Brien,John Higgins (XV)
1,Conan O'Brien,Martin Herlihy
1,Paula Pell,Ray James
1,Bonnie Turner,Jerry Collins
1,Jerry Collins,Terry Turner
5,John Mulaney,Marika Sawyer
1,Andy Robin (I),Brian Kelley (I)
1,Andy Robin (I),Tim Meadows
1,Brian Kelley (I),Tim Meadows
4,Bowen Yang,Julio Torres
5,Julio Torres,Michael Che
2,Finesse Mitchell,Neil Casey
7,Bill Hader,Liz Cackowski
1,Chris Redd,Christine Ebersole
1,Chris Redd,Laura Kightlinger
1,Christine Ebersole,Vanessa Bayer
1,Jordan Black,Siobhan Fallon Hogan
2,Barry Sobel,Rob Riggle
1,Denny Dillon,John Swartzwelder
1,John Swartzwelder,Kevin Kelton
1,Sarah Silverman,Tony De Sena (I)
3,Conan O'Brien,Herbert Sargent
1,Herbert Sargent,Stephen Colbert
3,Chris Rock,Doug Abeles
1,Anthony Michael Hall,Brian McConnachie
4,Adam Sandler,Andy Breckman
1,Adam Sandler,Brian McConnachie
1,Adam Sandler,Emily Prager
1,Adam Sandler,Max Pross
11,Adam Sandler,Tom Davis (I)
1,Adam Sandler,Tom Gammill
4,Al Franken,Andy Breckman
3,Al Franken,Brian McConnachie
2,Al Franken,Bruce McCall (I)
2,Al Franken,Emily Prager
3,Al Franken,Max Pross
3,Al Franken,Tom Gammill
1,Al Franken,Tony De Sena (I)
3,Andy Breckman,Ben Stiller
3,Andy Breckman,Billy Crystal
1,Andy Breckman,Brian McConnachie
1,Andy Breckman,Bruce McCall (I)
1,Andy Breckman,Carol Leifer
1,Andy Breckman,Chevy Chase
3,Andy Breckman,Chris Farley
4,Andy Breckman,Christopher Guest
4,Andy Breckman,Conan O'Brien
1,Andy Breckman,Damon Wayans
7,Andy Breckman,Dana Carvey
4,Andy Breckman,Dennis Miller
1,Andy Breckman,Don Novello
6,Andy Breckman,Eddie Murphy
1,Andy Breckman,Emily Prager
2,Andy Breckman,Gilda Radner
3,Andy Breckman,Harry Shearer
6,Andy Breckman,Jan Hooks
1,Andy Breckman,Jane Curtin
2,Andy Breckman,Jim Belushi
1,Andy Breckman,Joan Cusack
3,Andy Breckman,Julia Sweeney
6,Andy Breckman,Lorne Michaels
4,Andy Breckman,Mary Gross
6,Andy Breckman,Mike Myers
6,Andy Breckman,Phil Hartman
4,Andy Breckman,Tom Davis (I)
1,Andy Breckman,Tony De Sena (I)
4,Andy Breckman,Victoria Jackson
2,Ben Stiller,Brian McConnachie
2,Ben Stiller,Bruce McCall (I)
1,Ben Stiller,Emily Prager
2,Ben Stiller,Max Pross
1,Ben Stiller,Tom Davis (I)
2,Ben Stiller,Tom Gammill
3,Bill Murray,Bruce McCall (I)
2,Bill Murray,Emily Prager
1,Bill Murray,Tony De Sena (I)
2,Billy Crystal,Brian McConnachie
1,Billy Crystal,Emily Prager
2,Billy Crystal,Max Pross
2,Billy Crystal,Tom Gammill
2,Brian McConnachie,Bruce McCall (I)
1,Brian McConnachie,Carol Leifer
5,Brian McConnachie,Chevy Chase
1,Brian McConnachie,Chris Farley
3,Brian McConnachie,Christopher Guest
2,Brian McConnachie,Conan O'Brien
1,Brian McConnachie,Damon Wayans
1,Brian McConnachie,Dana Carvey
1,Brian McConnachie,Dennis Miller
1,Brian McConnachie,Eddie Murphy
1,Brian McConnachie,Emily Prager
5,Brian McConnachie,Gilda Radner
2,Brian McConnachie,Harry Shearer
3,Brian McConnachie,James Downey (I)
2,Brian McConnachie,Jan Hooks
4,Brian McConnachie,Jane Curtin
1,Brian McConnachie,Jim Belushi
1,Brian McConnachie,Joan Cusack
1,Brian McConnachie,Joe Piscopo
3,Brian McConnachie,Jon Lovitz
1,Brian McConnachie,Julia Sweeney
4,Brian McConnachie,Laraine Newman
4,Brian McConnachie,Lorne Michaels
2,Brian McConnachie,Martin Short
1,Brian McConnachie,Mary Gross
2,Brian McConnachie,Max Pross
1,Brian McConnachie,Mike Myers
4,Brian McConnachie,Paul Shaffer
3,Brian McConnachie,Phil Hartman
2,Brian McConnachie,Randy Quaid
1,Brian McConnachie,Rich Hall
1,Brian McConnachie,Robert Downey Jr.
3,Brian McConnachie,Tom Davis (I)
2,Brian McConnachie,Tom Gammill
1,Brian McConnachie,Tony De Sena (I)
1,Brian McConnachie,Victoria Jackson
2,Bruce McCall (I),Carol Leifer
2,Bruce McCall (I),Chris Farley
3,Bruce McCall (I),Christopher Guest
2,Bruce McCall (I),Conan O'Brien
2,Bruce McCall (I),Damon Wayans
2,Bruce McCall (I),Eddie Murphy
1,Bruce McCall (I),Emily Prager
1,Bruce McCall (I),Gilbert Gottfried
2,Bruce McCall (I),Gilda Radner
1,Bruce McCall (I),James Downey (I)
2,Bruce McCall (I),Jan Hooks
1,Bruce McCall (I),Jane Curtin
2,Bruce McCall (I),Joe Piscopo
1,Bruce McCall (I),Laraine Newman
1,Bruce McCall (I),Lorne Michaels
2,Bruce McCall (I),Mary Gross
1,Bruce McCall (I),Max Pross
2,Bruce McCall (I),Mike Myers
2,Bruce McCall (I),Phil Hartman
2,Bruce McCall (I),Randy Quaid
2,Bruce McCall (I),Rich Hall
1,Bruce McCall (I),Tom Davis (I)
1,Bruce McCall (I),Tom Gammill
1,Bruce McCall (I),Tony De Sena (I)
1,Bruce McCall (I),Victoria Jackson
1,Carol Leifer,Emily Prager
2,Carol Leifer,James Downey (I)
6,Carol Leifer,Max Pross
6,Carol Leifer,Tom Gammill
1,Carol Leifer,Tony De Sena (I)
1,Chevy Chase,Emily Prager
13,Chevy Chase,James Downey (I)
5,Chevy Chase,Max Pross
5,Chevy Chase,Tom Gammill
1,Chevy Chase,Tony De Sena (I)
4,Chris Farley,Don Novello
1,Chris Farley,Emily Prager
13,Chris Farley,James Downey (I)
1,Chris Farley,Max Pross
13,Chris Farley,Tom Davis (I)
1,Chris Farley,Tom Gammill
1,Chris Farley,Tony De Sena (I)
1,Christopher Guest,Emily Prager
3,Christopher Guest,Max Pross
5,Christopher Guest,Tom Davis (I)
